Time(sec),runner_core ,SN18_core ,SN11_core ,SN4_core ,SN21 ,SN20 ,SN19 ,SN18 ,SN17 ,SN16 ,SN15 ,SN14 ,SN13 ,SN12 ,SN11 ,SN10 ,SN9 ,SN8 ,SN7 ,SN6 ,SN5 ,SN4 ,SN3 ,SN2 ,SN1 ,gate,runner ,sprue
6.504,0,10.8822,13.1284,0,10.8524,10.8479,10.8543,10.8959,11.0046,10.9646,11.0102,22.7196,18.8039,23.1591,13.1136,12.6159,6.8651,13.2667,0,0,0,0,0,0,0,0,0,0
6.505,0,10.8747,13.1289,0,10.8449,10.8404,10.8468,10.8884,10.9972,10.9572,11.0027,22.7172,18.8021,23.1566,13.1142,12.6144,6.8651,13.2651,0,0,0,0,0,0,0,0,0,0
6.506,0,10.8672,13.1295,0,10.8374,10.8329,10.8393,10.8809,10.9898,10.9497,10.9953,22.7147,18.8003,23.1541,13.1147,12.6129,6.8651,13.2635,0,0,0,0,0,0,0,0,0,0
6.507,0,10.8597,13.1301,0,10.8299,10.8254,10.8318,10.8734,10.9824,10.9423,10.9878,22.7123,18.7985,23.1516,13.1152,12.6114,6.8651,13.2619,0,0,0,0,0,0,0,0,0,0
6.508,0,10.8522,13.1306,0,10.8224,10.8179,10.8243,10.8659,10.975,10.9348,10.9804,22.7098,18.7967,23.1491,13.1158,12.6099,6.8651,13.2603,0,0,0,0,0,0,0,0,0,0
6.509,0,10.8447,13.1311,0,10.8149,10.8104,10.8168,10.8584,10.9676,10.9274,10.9729,22.7074,18.7949,23.1466,13.1164,12.6084,6.8651,13.2587,0,0,0,0,0,0,0,0,0,0
6.51,0,10.8372,13.1317,0,10.8074,10.8029,10.8093,10.8509,10.9602,10.9199,10.9655,22.7049,18.7931,23.1441,13.1169,12.6069,6.8651,13.2571,0,0,0,0,0,0,0,0,0,0
6.511,0,10.8297,13.1322,0,10.7999,10.7954,10.8018,10.8434,10.9528,10.9125,10.958,22.7024,18.7913,23.1416,13.1174,12.6054,6.8651,13.2555,0,0,0,0,0,0,0,0,0,0
6.512,0,10.8222,13.1328,0,10.7924,10.7879,10.7943,10.8359,10.9454,10.905,10.9506,22.7,18.7895,23.1391,13.118,12.6039,6.8651,13.2539,0,0,0,0,0,0,0,0,0,0
6.513,0,10.8147,13.1334,0,10.7849,10.7804,10.7868,10.8284,10.938,10.8976,10.9431,22.6975,18.7877,23.1366,13.1186,12.6024,6.8651,13.2523,0,0,0,0,0,0,0,0,0,0
6.514,0,10.8072,13.1339,0,10.7774,10.7729,10.7793,10.8209,10.9306,10.8901,10.9357,22.6951,18.7859,23.1341,13.1191,12.6009,6.8651,13.2507,0,0,0,0,0,0,0,0,0,0
6.515,0,10.7997,13.1345,0,10.7699,10.7654,10.7718,10.8134,10.9232,10.8827,10.9282,22.6927,18.7841,23.1316,13.1197,12.5994,6.8651,13.2491,0,0,0,0,0,0,0,0,0,0
6.516,0,10.7922,13.135,0,10.7624,10.7579,10.7643,10.8059,10.9158,10.8752,10.9208,22.6902,18.7823,23.1291,13.1202,12.5979,6.8651,13.2475,0,0,0,0,0,0,0,0,0,0
6.517,0,10.7847,13.1355,0,10.7549,10.7504,10.7568,10.7984,10.9084,10.8678,10.9133,22.6878,18.7805,23.1266,13.1208,12.5964,6.8651,13.2459,0,0,0,0,0,0,0,0,0,0
6.518,0,10.7772,13.1361,0,10.7474,10.7429,10.7493,10.7909,10.9009,10.8603,10.9059,22.6853,18.7787,23.1241,13.1213,12.5949,6.8651,13.2443,0,0,0,0,0,0,0,0,0,0
6.519,0,10.7697,13.1367,0,10.7399,10.7354,10.7418,10.7834,10.8935,10.8529,10.8984,22.6829,18.7769,23.1216,13.1219,12.5934,6.8651,13.2427,0,0,0,0,0,0,0,0,0,0
6.52,0,10.7622,13.1372,0,10.7324,10.7279,10.7343,10.7759,10.886,10.8454,10.891,22.6804,18.7751,23.1191,13.1224,12.5919,6.8651,13.2411,0,0,0,0,0,0,0,0,0,0
6.521,0,10.7547,13.1377,0,10.7249,10.7204,10.7268,10.7684,10.8786,10.838,10.8835,22.6779,18.7733,23.1166,13.123,12.5904,6.8651,13.2395,0,0,0,0,0,0,0,0,0,0
6.522,0,10.7472,13.1383,0,10.7174,10.7129,10.7193,10.7609,10.8711,10.8305,10.8761,22.6755,18.7715,23.1141,13.1235,12.5889,6.8651,13.2379,0,0,0,0,0,0,0,0,0,0
6.523,0,10.7397,13.1388,0,10.7099,10.7054,10.7118,10.7534,10.8637,10.8231,10.8686,22.673,18.7697,23.1116,13.1241,12.5874,6.8651,13.2363,0,0,0,0,0,0,0,0,0,0
6.524,0,10.7322,13.1394,0,10.7024,10.6979,10.7043,10.7459,10.8562,10.8156,10.8612,22.6706,18.7679,23.1091,13.1246,12.5859,6.8651,13.2347,0,0,0,0,0,0,0,0,0,0
6.525,0,10.7247,13.14,0,10.6949,10.6904,10.6968,10.7384,10.8488,10.8082,10.8537,22.6682,18.7661,23.1066,13.1251,12.5844,6.8651,13.2331,0,0,0,0,0,0,0,0,0,0
6.526,0,10.7172,13.1405,0,10.6874,10.6829,10.6893,10.7309,10.8413,10.8007,10.8463,22.6657,18.7644,23.1041,13.1257,12.5829,6.8651,13.2315,0,0,0,0,0,0,0,0,0,0
6.527,0,10.7097,13.141,0,10.6799,10.6754,10.6818,10.7234,10.8339,10.7933,10.8388,22.6633,18.7626,23.1016,13.1263,12.5814,6.8651,13.2299,0,0,0,0,0,0,0,0,0,0
6.528,0,10.7022,13.1416,0,10.6724,10.6679,10.6743,10.7159,10.8264,10.7858,10.8314,22.6608,18.7609,23.0991,13.1268,12.5799,6.8651,13.2283,0,0,0,0,0,0,0,0,0,0
6.529,0,10.6947,13.1421,0,10.6649,10.6604,10.6668,10.7084,10.819,10.7784,10.8239,22.6583,18.7591,23.0966,13.1273,12.5784,6.8651,13.2267,0,0,0,0,0,0,0,0,0,0
6.53,0,10.6872,13.1427,0,10.6574,10.6529,10.6593,10.7009,10.8115,10.7709,10.8165,22.6559,18.7574,23.0941,13.1279,12.5769,6.8651,13.2251,0,0,0,0,0,0,0,0,0,0
6.531,0,10.6797,13.1432,0,10.6499,10.6454,10.6518,10.6934,10.8041,10.7635,10.809,22.6534,18.7556,23.0916,13.1284,12.5754,6.8651,13.2235,0,0,0,0,0,0,0,0,0,0
6.532,0,10.6722,13.1438,0,10.6424,10.6379,10.6443,10.6859,10.7966,10.756,10.8016,22.651,18.7539,23.0891,13.129,12.5739,6.8651,13.2219,0,0,0,0,0,0,0,0,0,0
6.533,0,10.6647,13.1443,0,10.6349,10.6304,10.6368,10.6784,10.7892,10.7486,10.7941,22.6486,18.7522,23.0866,13.1295,12.5724,6.8651,13.2203,0,0,0,0,0,0,0,0,0,0
6.534,0,10.6572,13.1449,0,10.6274,10.6229,10.6293,10.6709,10.7817,10.7411,10.7867,22.6461,18.7504,23.0841,13.1301,12.5709,6.8651,13.2187,0,0,0,0,0,0,0,0,0,0
6.535,0,10.6497,13.1454,0,10.6199,10.6154,10.6218,10.6634,10.7743,10.7337,10.7792,22.6436,18.7486,23.0816,13.1306,12.5694,6.8651,13.2171,0,0,0,0,0,0,0,0,0,0
6.536,0,10.6422,13.146,0,10.6124,10.6079,10.6143,10.6559,10.7668,10.7262,10.7718,22.6412,18.7469,23.0791,13.1312,12.5679,6.8651,13.2155,0,0,0,0,0,0,0,0,0,0
6.537,0,10.6347,13.1465,0,10.6049,10.6004,10.6068,10.6484,10.7594,10.7188,10.7643,22.6387,18.7451,23.0766,13.1318,12.5664,6.8651,13.2139,0,0,0,0,0,0,0,0,0,0
6.538,0,10.6272,13.1471,0,10.5974,10.5929,10.5993,10.6409,10.7519,10.7113,10.7569,22.6363,18.7434,23.0741,13.1323,12.5649,6.8651,13.2123,0,0,0,0,0,0,0,0,0,0
6.539,0,10.6197,13.1477,0,10.5899,10.5854,10.5918,10.6334,10.7445,10.7039,10.7494,22.6338,18.7416,23.0716,13.1328,12.5634,6.8651,13.2107,0,0,0,0,0,0,0,0,0,0
6.54,0,10.6122,13.1482,0,10.5824,10.5779,10.5843,10.6259,10.737,10.6964,10.742,22.6314,18.7399,23.0691,13.1334,12.5619,6.8651,13.2091,0,0,0,0,0,0,0,0,0,0
6.541,0,10.6047,13.1487,0,10.5749,10.5704,10.5768,10.6184,10.7296,10.689,10.7345,22.6289,18.7381,23.0666,13.134,12.5604,6.8651,13.2075,0,0,0,0,0,0,0,0,0,0
6.542,0,10.5972,13.1493,0,10.5674,10.5629,10.5693,10.6109,10.7221,10.6815,10.7271,22.6265,18.7364,23.0641,13.1345,12.5589,6.8651,13.2059,0,0,0,0,0,0,0,0,0,0
6.543,0,10.5897,13.1498,0,10.5599,10.5554,10.5618,10.6034,10.7147,10.6741,10.7196,22.624,18.7346,23.0616,13.135,12.5574,6.8651,13.2043,0,0,0,0,0,0,0,0,0,0
6.544,0,10.5822,13.1504,0,10.5524,10.5479,10.5543,10.5959,10.7072,10.6666,10.7122,22.6216,18.7329,23.0591,13.1356,12.5559,6.8651,13.2027,0,0,0,0,0,0,0,0,0,0
6.545,0,10.5747,13.1509,0,10.5449,10.5404,10.5468,10.5884,10.6998,10.6592,10.7047,22.6192,18.7311,23.0566,13.1361,12.5544,6.8651,13.2011,0,0,0,0,0,0,0,0,0,0
6.546,0,10.5672,13.1515,0,10.5374,10.5329,10.5393,10.5809,10.6923,10.6517,10.6973,22.6167,18.7294,23.0541,13.1367,12.5529,6.8651,13.1995,0,0,0,0,0,0,0,0,0,0
6.547,0,10.5597,13.152,0,10.5299,10.5254,10.5318,10.5734,10.6849,10.6443,10.6898,22.6143,18.7276,23.0516,13.1372,12.5514,6.8651,13.1979,0,0,0,0,0,0,0,0,0,0
6.548,0,10.5522,13.1526,0,10.5224,10.5179,10.5243,10.5659,10.6774,10.6368,10.6824,22.6118,18.7259,23.0491,13.1378,12.5499,6.8651,13.1963,0,0,0,0,0,0,0,0,0,0
6.549,0,10.5447,13.1531,0,10.5149,10.5104,10.5168,10.5584,10.67,10.6294,10.6749,22.6093,18.7241,23.0466,13.1383,12.5484,6.8651,13.1947,0,0,0,0,0,0,0,0,0,0
6.55,0,10.5372,13.1537,0,10.5074,10.5029,10.5093,10.5509,10.6625,10.6219,10.6675,22.6069,18.7224,23.0441,13.1389,12.5469,6.8651,13.1931,0,0,0,0,0,0,0,0,0,0
6.551,0,10.5297,13.1542,0,10.4999,10.4954,10.5018,10.5434,10.6551,10.6145,10.66,22.6044,18.7206,23.0416,13.1395,12.5454,6.8651,13.1915,0,0,0,0,0,0,0,0,0,0
6.552,0,10.5222,13.1548,0,10.4924,10.4879,10.4943,10.5359,10.6476,10.607,10.6526,22.602,18.7189,23.0391,13.14,12.5439,6.8651,13.1899,0,0,0,0,0,0,0,0,0,0
6.553,0,10.5147,13.1553,0,10.4849,10.4804,10.4868,10.5284,10.6402,10.5996,10.6451,22.5996,18.7172,23.0366,13.1405,12.5424,6.8651,13.1883,0,0,0,0,0,0,0,0,0,0
6.554,0,10.5072,13.1559,0,10.4774,10.4729,10.4793,10.5209,10.6327,10.5921,10.6377,22.5971,18.7154,23.0341,13.1411,12.5409,6.8651,13.1867,0,0,0,0,0,0,0,0,0,0
6.555,0,10.4997,13.1564,0,10.4699,10.4654,10.4718,10.5134,10.6253,10.5847,10.6302,22.5947,18.7136,23.0316,13.1416,12.5394,6.8651,13.1851,0,0,0,0,0,0,0,0,0,0
6.556,0,10.4922,13.157,0,10.4624,10.4579,10.4643,10.5059,10.6178,10.5772,10.6228,22.5922,18.7119,23.0291,13.1422,12.5379,6.8651,13.1835,0,0,0,0,0,0,0,0,0,0
6.557,0,10.4847,13.1575,0,10.4549,10.4504,10.4568,10.4984,10.6104,10.5698,10.6153,22.5897,18.7101,23.0266,13.1427,12.5364,6.8651,13.1819,0,0,0,0,0,0,0,0,0,0
6.558,0,10.4772,13.1581,0,10.4474,10.4429,10.4493,10.4909,10.6029,10.5623,10.6079,22.5873,18.7084,23.0241,13.1433,12.5349,6.8651,13.1803,0,0,0,0,0,0,0,0,0,0
6.559,0,10.4697,13.1586,0,10.4399,10.4354,10.4418,10.4834,10.5955,10.5549,10.6004,22.5848,18.7066,23.0216,13.1439,12.5334,6.8651,13.1787,0,0,0,0,0,0,0,0,0,0
6.56,0,10.4622,13.1592,0,10.4324,10.4279,10.4343,10.4759,10.588,10.5474,10.593,22.5824,18.7049,23.0191,13.1444,12.5319,6.8651,13.1771,0,0,0,0,0,0,0,0,0,0
6.561,0,10.4547,13.1597,0,10.4249,10.4204,10.4268,10.4684,10.5806,10.54,10.5855,22.58,18.7031,23.0166,13.1449,12.5304,6.8651,13.1755,0,0,0,0,0,0,0,0,0,0
6.562,0,10.4472,13.1603,0,10.4174,10.4129,10.4193,10.4609,10.5731,10.5325,10.5781,22.5775,18.7014,23.0141,13.1455,12.5289,6.8651,13.1739,0,0,0,0,0,0,0,0,0,0
6.563,0,10.4397,13.1608,0,10.4099,10.4054,10.4118,10.4534,10.5657,10.5251,10.5706,22.575,18.6996,23.0116,13.146,12.5274,6.8651,13.1723,0,0,0,0,0,0,0,0,0,0
6.564,0,10.4322,13.1614,0,10.4024,10.3979,10.4043,10.4459,10.5582,10.5176,10.5632,22.5726,18.6979,23.0091,13.1466,12.5259,6.8651,13.1707,0,0,0,0,0,0,0,0,0,0
6.565,0,10.4247,13.1619,0,10.3949,10.3904,10.3968,10.4384,10.5508,10.5102,10.5557,22.5701,18.6961,23.0066,13.1471,12.5244,6.8651,13.1691,0,0,0,0,0,0,0,0,0,0
6.566,0,10.4172,13.1625,0,10.3874,10.3829,10.3893,10.4309,10.5433,10.5027,10.5483,22.5677,18.6944,23.0041,13.1477,12.5229,6.8651,13.1675,0,0,0,0,0,0,0,0,0,0
6.567,0,10.4097,13.163,0,10.3799,10.3754,10.3818,10.4234,10.5359,10.4953,10.5408,22.5652,18.6927,23.0016,13.1483,12.5214,6.8651,13.1659,0,0,0,0,0,0,0,0,0,0
6.568,0,10.4022,13.1636,0,10.3724,10.3679,10.3743,10.4159,10.5284,10.4878,10.5334,22.5628,18.6909,22.9991,13.1488,12.5199,6.8651,13.1643,0,0,0,0,0,0,0,0,0,0
6.569,0,10.3947,13.1641,0,10.3649,10.3604,10.3668,10.4084,10.521,10.4804,10.5259,22.5603,18.6891,22.9966,13.1493,12.5184,6.8651,13.1627,0,0,0,0,0,0,0,0,0,0
6.57,0,10.3872,13.1647,0,10.3574,10.3529,10.3593,10.4009,10.5135,10.4729,10.5185,22.5579,18.6874,22.9941,13.1499,12.5169,6.8651,13.1611,0,0,0,0,0,0,0,0,0,0
6.571,0,10.3797,13.1652,0,10.3499,10.3454,10.3518,10.3934,10.5061,10.4655,10.511,22.5555,18.6856,22.9916,13.1504,12.5154,6.8651,13.1595,0,0,0,0,0,0,0,0,0,0
6.572,0,10.3722,13.1658,0,10.3424,10.3379,10.3443,10.3859,10.4986,10.458,10.5036,22.553,18.6839,22.9891,13.151,12.5139,6.8651,13.1579,0,0,0,0,0,0,0,0,0,0
6.573,0,10.3647,13.1663,0,10.3349,10.3304,10.3368,10.3784,10.4912,10.4506,10.4961,22.5506,18.6822,22.9866,13.1516,12.5124,6.8651,13.1563,0,0,0,0,0,0,0,0,0,0
6.574,0,10.3572,13.1669,0,10.3274,10.3229,10.3293,10.3709,10.4837,10.4431,10.4887,22.5481,18.6804,22.9841,13.1521,12.5109,6.8651,13.1547,0,0,0,0,0,0,0,0,0,0
6.575,0,10.3497,13.1674,0,10.3199,10.3154,10.3218,10.3634,10.4763,10.4357,10.4812,22.5457,18.6786,22.9816,13.1527,12.5094,6.8651,13.1531,0,0,0,0,0,0,0,0,0,0
6.576,0,10.3422,13.168,0,10.3124,10.3079,10.3143,10.3559,10.4688,10.4282,10.4738,22.5432,18.6769,22.9791,13.1532,12.5079,6.8651,13.1515,0,0,0,0,0,0,0,0,0,0
6.577,0,10.3347,13.1685,0,10.3049,10.3004,10.3068,10.3484,10.4614,10.4208,10.4663,22.5407,18.6751,22.9766,13.1538,12.5064,6.8651,13.1499,0,0,0,0,0,0,0,0,0,0
6.578,0,10.3272,13.1691,0,10.2974,10.2929,10.2993,10.3409,10.4539,10.4133,10.4589,22.5383,18.6734,22.9741,13.1543,12.5049,6.8651,13.1483,0,0,0,0,0,0,0,0,0,0
6.579,0,10.3197,13.1696,0,10.2899,10.2854,10.2918,10.3334,10.4465,10.4059,10.4514,22.5358,18.6717,22.9716,13.1548,12.5034,6.8651,13.1467,0,0,0,0,0,0,0,0,0,0
6.58,0,10.3122,13.1702,0,10.2824,10.2779,10.2843,10.3259,10.439,10.3984,10.444,22.5334,18.6699,22.9691,13.1554,12.5019,6.8651,13.1451,0,0,0,0,0,0,0,0,0,0
6.581,0,10.3047,13.1707,0,10.2749,10.2704,10.2768,10.3184,10.4316,10.391,10.4365,22.5309,18.6682,22.9666,13.156,12.5004,6.8651,13.1435,0,0,0,0,0,0,0,0,0,0
6.582,0,10.2972,13.1713,0,10.2674,10.2629,10.2693,10.3109,10.4241,10.3835,10.4291,22.5285,18.6664,22.9641,13.1565,12.4989,6.8651,13.1419,0,0,0,0,0,0,0,0,0,0
6.583,0,10.2897,13.1718,0,10.2599,10.2554,10.2618,10.3034,10.4167,10.3761,10.4216,22.526,18.6646,22.9616,13.157,12.4974,6.8651,13.1403,0,0,0,0,0,0,0,0,0,0
6.584,0,10.2822,13.1724,0,10.2524,10.2479,10.2543,10.2959,10.4092,10.3686,10.4142,22.5236,18.6629,22.9591,13.1576,12.4959,6.8651,13.1387,0,0,0,0,0,0,0,0,0,0
6.585,0,10.2747,13.1729,0,10.2449,10.2404,10.2468,10.2884,10.4018,10.3612,10.4067,22.5211,18.6611,22.9566,13.1581,12.4944,6.8651,13.1371,0,0,0,0,0,0,0,0,0,0
6.586,0,10.2672,13.1735,0,10.2374,10.2329,10.2393,10.2809,10.3943,10.3537,10.3993,22.5187,18.6594,22.9541,13.1587,12.4929,6.8651,13.1355,0,0,0,0,0,0,0,0,0,0
6.587,0,10.2597,13.174,0,10.2299,10.2254,10.2318,10.2734,10.3869,10.3463,10.3918,22.5162,18.6577,22.9516,13.1593,12.4914,6.8651,13.1339,0,0,0,0,0,0,0,0,0,0
6.588,0,10.2522,13.1746,0,10.2224,10.2179,10.2243,10.2659,10.3794,10.3388,10.3844,22.5138,18.6559,22.9491,13.1598,12.4899,6.8651,13.1323,0,0,0,0,0,0,0,0,0,0
6.589,0,10.2447,13.1751,0,10.2149,10.2104,10.2168,10.2584,10.372,10.3314,10.3769,22.5114,18.6542,22.9466,13.1604,12.4884,6.8651,13.1307,0,0,0,0,0,0,0,0,0,0
6.59,0,10.2372,13.1757,0,10.2074,10.2029,10.2093,10.2509,10.3645,10.3239,10.3695,22.5089,18.6524,22.9441,13.1609,12.4869,6.8651,13.1291,0,0,0,0,0,0,0,0,0,0
6.591,0,10.2297,13.1763,0,10.1999,10.1954,10.2018,10.2434,10.3571,10.3165,10.362,22.5065,18.6507,22.9416,13.1615,12.4855,6.8651,13.1275,0,0,0,0,0,0,0,0,0,0
6.592,0,10.2222,13.1768,0,10.1924,10.1879,10.1943,10.2359,10.3496,10.309,10.3546,22.504,18.6489,22.9391,13.162,12.484,6.8651,13.1259,0,0,0,0,0,0,0,0,0,0
6.593,0,10.2147,13.1773,0,10.1849,10.1804,10.1868,10.2284,10.3422,10.3016,10.3471,22.5015,18.6471,22.9366,13.1626,12.4825,6.8651,13.1243,0,0,0,0,0,0,0,0,0,0
6.594,0,10.2072,13.1779,0,10.1774,10.1729,10.1793,10.2209,10.3347,10.2941,10.3397,22.4991,18.6454,22.9341,13.1631,12.4811,6.8651,13.1228,0,0,0,0,0,0,0,0,0,0
6.595,0,10.1997,13.1784,0,10.1699,10.1654,10.1718,10.2134,10.3273,10.2867,10.3322,22.4966,18.6437,22.9316,13.1637,12.4796,6.8651,13.1212,0,0,0,0,0,0,0,0,0,0
6.596,0,10.1922,13.179,0,10.1624,10.1579,10.1643,10.2059,10.3198,10.2792,10.3248,22.4942,18.6419,22.9291,13.1642,12.4782,6.8651,13.1197,0,0,0,0,0,0,0,0,0,0
6.597,0,10.1847,13.1796,0,10.1549,10.1504,10.1568,10.1984,10.3124,10.2718,10.3173,22.4917,18.6402,22.9266,13.1647,12.4767,6.8651,13.1181,0,0,0,0,0,0,0,0,0,0
6.598,0,10.1772,13.1801,0,10.1474,10.1429,10.1493,10.1909,10.3049,10.2643,10.3099,22.4893,18.6384,22.9241,13.1653,12.4753,6.8651,13.1166,0,0,0,0,0,0,0,0,0,0
6.599,0,10.1697,13.1806,0,10.1399,10.1354,10.1418,10.1834,10.2975,10.2569,10.3024,22.4868,18.6367,22.9216,13.1658,12.4739,6.8651,13.1151,0,0,0,0,0,0,0,0,0,0
6.6,0,10.1622,13.1812,0,10.1324,10.1279,10.1343,10.1759,10.29,10.2494,10.295,22.4844,18.6349,22.9191,13.1664,12.4724,6.8651,13.1135,0,0,0,0,0,0,0,0,0,0
6.601,0,10.1547,13.1817,0,10.1249,10.1204,10.1268,10.1684,10.2826,10.242,10.2875,22.4819,18.6332,22.9166,13.1669,12.4709,6.8651,13.1119,0,0,0,0,0,0,0,0,0,0
6.602,0,10.1472,13.1823,0,10.1174,10.1129,10.1193,10.1609,10.2751,10.2345,10.2801,22.4795,18.6314,22.9141,13.1675,12.4695,6.8651,13.1104,0,0,0,0,0,0,0,0,0,0
6.603,0,10.1397,13.1828,0,10.1099,10.1054,10.1118,10.1534,10.2677,10.2271,10.2726,22.4771,18.6297,22.9116,13.1681,12.468,6.8651,13.1088,0,0,0,0,0,0,0,0,0,0
6.604,0,10.1322,13.1834,0,10.1024,10.0979,10.1043,10.1459,10.2602,10.2196,10.2652,22.4746,18.6279,22.9091,13.1686,12.4666,6.8651,13.1073,0,0,0,0,0,0,0,0,0,0
6.605,0,10.1247,13.1839,0,10.0949,10.0904,10.0968,10.1384,10.2528,10.2122,10.2577,22.4721,18.6261,22.9066,13.1692,12.4651,6.8651,13.1057,0,0,0,0,0,0,0,0,0,0
6.606,0,10.1172,13.1845,0,10.0874,10.0829,10.0893,10.1309,10.2453,10.2047,10.2503,22.4697,18.6244,22.9041,13.1697,12.4637,6.8651,13.1042,0,0,0,0,0,0,0,0,0,0
6.607,0,10.1097,13.1851,0,10.0799,10.0754,10.0818,10.1234,10.2379,10.1973,10.2428,22.4672,18.6227,22.9016,13.1703,12.4622,6.8651,13.1026,0,0,0,0,0,0,0,0,0,0
6.608,0,10.1022,13.1856,0,10.0724,10.0679,10.0743,10.1159,10.2304,10.1898,10.2354,22.4648,18.6209,22.8991,13.1708,12.4608,6.8651,13.1011,0,0,0,0,0,0,0,0,0,0
6.609,0,10.0947,13.1862,0,10.0649,10.0604,10.0668,10.1084,10.223,10.1824,10.2279,22.4623,18.6192,22.8966,13.1714,12.4594,6.8651,13.0995,0,0,0,0,0,0,0,0,0,0
6.61,0,10.0872,13.1867,0,10.0574,10.0529,10.0593,10.1009,10.2155,10.1749,10.2205,22.4599,18.6174,22.8941,13.1719,12.4579,6.865,13.098,0,0,0,0,0,0,0,0,0,0
6.611,0,10.0797,13.1873,0,10.0499,10.0454,10.0518,10.0934,10.2081,10.1675,10.213,22.4574,18.6156,22.8916,13.1725,12.4565,6.865,13.0965,0,0,0,0,0,0,0,0,0,0
6.612,0,10.0722,13.1878,0,10.0424,10.0379,10.0443,10.0859,10.2006,10.16,10.2056,22.455,18.6139,22.8891,13.173,12.455,6.8649,13.0949,0,0,0,0,0,0,0,0,0,0
6.613,0,10.0647,13.1883,0,10.0349,10.0304,10.0368,10.0784,10.1932,10.1526,10.1981,22.4525,18.6121,22.8866,13.1736,12.4536,6.8648,13.0934,0,0,0,0,0,0,0,0,0,0
6.614,0,10.0572,13.1889,0,10.0274,10.0229,10.0293,10.0709,10.1857,10.1451,10.1907,22.4501,18.6104,22.8841,13.1741,12.4521,6.8648,13.0918,0,0,0,0,0,0,0,0,0,0
6.615,0,10.0497,13.1895,0,10.0199,10.0154,10.0218,10.0634,10.1783,10.1377,10.1832,22.4476,18.6087,22.8816,13.1746,12.4506,6.8647,13.0902,0,0,0,0,0,0,0,0,0,0
6.616,0,10.0422,13.19,0,10.0124,10.0079,10.0143,10.0559,10.1708,10.1302,10.1758,22.4452,18.6069,22.8791,13.1752,12.4492,6.8647,13.0887,0,0,0,0,0,0,0,0,0,0
6.617,0,10.0347,13.1905,0,10.0049,10.0004,10.0068,10.0484,10.1634,10.1228,10.1683,22.4428,18.6051,22.8766,13.1758,12.4477,6.8647,13.0871,0,0,0,0,0,0,0,0,0,0
6.618,0,10.0272,13.1911,0,9.9974,9.9929,9.9993,10.0409,10.1559,10.1153,10.1609,22.4403,18.6034,22.8741,13.1763,12.4463,6.8646,13.0856,0,0,0,0,0,0,0,0,0,0
6.619,0,10.0197,13.1917,0,9.9899,9.9854,9.9918,10.0334,10.1485,10.1079,10.1534,22.4378,18.6016,22.8716,13.1768,12.4449,6.8646,13.084,0,0,0,0,0,0,0,0,0,0
6.62,0,10.0122,13.1922,0,9.9824,9.9779,9.9843,10.0259,10.141,10.1004,10.146,22.4354,18.5999,22.8691,13.1774,12.4434,6.8645,13.0825,0,0,0,0,0,0,0,0,0,0
6.621,0,10.0047,13.1928,0,9.9749,9.9704,9.9768,10.0184,10.1336,10.093,10.1385,22.433,18.5982,22.8666,13.178,12.442,6.8644,13.0809,0,0,0,0,0,0,0,0,0,0
6.622,0,9.9972,13.1933,0,9.9674,9.9629,9.9693,10.0109,10.1261,10.0855,10.1311,22.4305,18.5964,22.8642,13.1785,12.4405,6.8644,13.0794,0,0,0,0,0,0,0,0,0,0
6.623,0,9.9897,13.1939,0,9.9599,9.9554,9.9618,10.0034,10.1187,10.0781,10.1236,22.428,18.5947,22.8618,13.1791,12.439,6.8643,13.0778,0,0,0,0,0,0,0,0,0,0
6.624,0,9.9822,13.1944,0,9.9524,9.9479,9.9543,9.9959,10.1112,10.0706,10.1162,22.4256,18.5929,22.8593,13.1796,12.4376,6.8643,13.0763,0,0,0,0,0,0,0,0,0,0
6.625,0,9.9747,13.195,0,9.9449,9.9404,9.9468,9.9884,10.1038,10.0632,10.1087,22.4231,18.5911,22.8569,13.1802,12.4361,6.8643,13.0747,0,0,0,0,0,0,0,0,0,0
6.626,0,9.9672,13.1955,0,9.9374,9.9328,9.9393,9.9809,10.0963,10.0557,10.1013,22.4207,18.5894,22.8544,13.1807,12.4347,6.8642,13.0732,0,0,0,0,0,0,0,0,0,0
6.627,0,9.9597,13.196,0,9.9299,9.9253,9.9318,9.9734,10.0889,10.0483,10.0938,22.4182,18.5877,22.8519,13.1813,12.4332,6.8642,13.0716,0,0,0,0,0,0,0,0,0,0
6.628,0,9.9522,13.1966,0,9.9224,9.9177,9.9243,9.9659,10.0814,10.0408,10.0864,22.4158,18.5859,22.8495,13.1818,12.4318,6.8641,13.0701,0,0,0,0,0,0,0,0,0,0
6.629,0,9.9447,13.1972,0,9.9149,9.9102,9.9168,9.9584,10.074,10.0334,10.0789,22.4133,18.5841,22.847,13.1824,12.4304,6.8641,13.0686,0,0,0,0,0,0,0,0,0,0
6.63,0,9.9372,13.1977,0,9.9074,9.9026,9.9093,9.9509,10.0665,10.0259,10.0715,22.4109,18.5824,22.8446,13.1829,12.4289,6.864,13.067,0,0,0,0,0,0,0,0,0,0
6.631,0,9.9297,13.1982,0,9.8999,9.8951,9.9018,9.9434,10.0591,10.0185,10.064,22.4085,18.5807,22.8422,13.1835,12.4275,6.864,13.0654,0,0,0,0,0,0,0,0,0,0
